actual_value,predicted_value,residual,absolute_residual
282.08,48.66,233.42,233.42
745.16,46.45,698.7099999999999,698.7099999999999
1073.5,45.92,1027.58,1027.58
714.56,47.99,666.5699999999999,666.5699999999999
147.32,45.45,101.86999999999999,101.86999999999999
496.33,47.16,449.16999999999996,449.16999999999996
747.7,46.14,701.5600000000001,701.5600000000001
361.62,56.26,305.36,305.36
386.2,46.56,339.64,339.64
1037.18,43.49,993.69,993.69
237.71,49.11,188.60000000000002,188.60000000000002
210.22,45.46,164.76,164.76
366.18,46.36,319.82,319.82
876.78,49.8,826.98,826.98
277.04,47.23,229.81000000000003,229.81000000000003
401.0,45.24,355.76,355.76
385.84,51.21,334.63,334.63
481.0,48.79,432.21,432.21
218.24,48.64,169.60000000000002,169.60000000000002
767.16,52.5,714.66,714.66
311.96,45.35,266.60999999999996,266.60999999999996
579.27,51.17,528.1,528.1
461.62,47.06,414.56,414.56
819.65,47.44,772.21,772.21
605.47,47.61,557.86,557.86
380.0,50.5,329.5,329.5
456.43,50.67,405.76,405.76
679.78,47.14,632.64,632.64
471.11,48.53,422.58000000000004,422.58000000000004
665.73,51.18,614.5500000000001,614.5500000000001
463.95,46.4,417.55,417.55
233.72,48.82,184.9,184.9
510.39,44.38,466.01,466.01
604.28,47.94,556.3399999999999,556.3399999999999
611.25,44.66,566.59,566.59
692.62,45.47,647.15,647.15
809.08,50.81,758.27,758.27
358.72,42.94,315.78000000000003,315.78000000000003
393.29,44.94,348.35,348.35
695.88,51.45,644.43,644.43
353.84,56.32,297.52,297.52
671.84,45.55,626.2900000000001,626.2900000000001
606.27,45.22,561.05,561.05
214.14,42.61,171.52999999999997,171.52999999999997
1160.18,48.92,1111.26,1111.26
427.17,42.74,384.43,384.43
720.84,49.9,670.94,670.94
939.69,43.3,896.3900000000001,896.3900000000001
405.98,49.79,356.19,356.19
573.29,51.76,521.53,521.53
236.44,49.93,186.51,186.51
553.63,48.41,505.22,505.22
514.03,44.1,469.92999999999995,469.92999999999995
195.51,51.68,143.82999999999998,143.82999999999998
226.79,48.69,178.1,178.1
636.95,47.26,589.69,589.69
756.25,47.12,709.13,709.13
865.46,48.89,816.57,816.57
692.67,47.02,645.65,645.65
690.07,45.61,644.46,644.46
487.76,51.81,435.95,435.95
297.14,49.28,247.85999999999999,247.85999999999999
788.45,48.52,739.9300000000001,739.9300000000001
408.34,46.49,361.84999999999997,361.84999999999997
523.23,47.97,475.26,475.26
677.59,54.38,623.21,623.21
491.07,45.83,445.24,445.24
196.24,44.92,151.32,151.32
881.94,49.82,832.12,832.12
1058.97,46.84,1012.13,1012.13
407.13,51.13,356.0,356.0
187.07,46.59,140.48,140.48
240.99,48.04,192.95000000000002,192.95000000000002
572.73,47.18,525.5500000000001,525.5500000000001
376.77,42.86,333.90999999999997,333.90999999999997
732.88,48.38,684.5,684.5
523.15,44.1,479.04999999999995,479.04999999999995
575.36,44.75,530.61,530.61
120.24,45.21,75.03,75.03
340.58,47.11,293.46999999999997,293.46999999999997
633.32,48.1,585.22,585.22
1068.41,45.54,1022.8700000000001,1022.8700000000001
451.85,42.3,409.55,409.55
573.23,43.57,529.66,529.66
204.77,51.56,153.21,153.21
549.05,47.99,501.05999999999995,501.05999999999995
790.09,41.47,748.62,748.62
853.25,48.4,804.85,804.85
727.36,45.99,681.37,681.37
243.3,47.04,196.26000000000002,196.26000000000002
606.04,50.92,555.12,555.12
459.23,51.19,408.04,408.04
173.34,46.76,126.58000000000001,126.58000000000001
263.46,45.32,218.14,218.14
215.34,43.61,171.73000000000002,171.73000000000002
700.43,50.07,650.3599999999999,650.3599999999999
1151.94,49.17,1102.77,1102.77
306.6,45.64,260.96000000000004,260.96000000000004
657.33,41.59,615.74,615.74
631.31,43.32,587.9899999999999,587.9899999999999
264.15,47.73,216.42,216.42
476.07,44.94,431.13,431.13
475.14,46.53,428.61,428.61
731.04,48.07,682.9699999999999,682.9699999999999
976.21,43.47,932.74,932.74
804.2,50.21,753.99,753.99
964.34,43.63,920.71,920.71
359.37,47.16,312.21000000000004,312.21000000000004
1185.22,51.49,1133.73,1133.73
236.58,46.64,189.94,189.94
245.74,46.55,199.19,199.19
227.72,48.19,179.53,179.53
353.45,43.89,309.56,309.56
249.6,44.01,205.59,205.59
511.16,49.72,461.44000000000005,461.44000000000005
798.19,49.96,748.23,748.23
514.29,44.67,469.61999999999995,469.61999999999995
658.4,47.1,611.3,611.3
418.61,43.8,374.81,374.81
338.31,52.79,285.52,285.52
318.9,46.66,272.24,272.24
348.44,45.67,302.77,302.77
539.14,46.72,492.41999999999996,492.41999999999996
458.87,49.07,409.8,409.8
653.8,44.14,609.66,609.66
928.56,48.47,880.0899999999999,880.0899999999999
144.55,45.92,98.63000000000001,98.63000000000001
601.3,43.99,557.31,557.31
350.71,44.16,306.54999999999995,306.54999999999995
852.38,44.89,807.49,807.49
209.85,45.0,164.85,164.85
375.29,46.84,328.45000000000005,328.45000000000005
634.56,44.82,589.7399999999999,589.7399999999999
768.98,46.94,722.04,722.04
241.96,47.17,194.79000000000002,194.79000000000002
379.88,41.56,338.32,338.32
231.8,49.38,182.42000000000002,182.42000000000002
219.32,50.11,169.20999999999998,169.20999999999998
631.03,47.35,583.68,583.68
761.31,47.99,713.3199999999999,713.3199999999999
404.59,45.41,359.17999999999995,359.17999999999995
485.18,46.8,438.38,438.38
203.2,43.97,159.23,159.23
523.93,46.08,477.84999999999997,477.84999999999997
252.9,46.43,206.47,206.47
310.74,49.24,261.5,261.5
457.37,46.82,410.55,410.55
395.23,46.86,348.37,348.37
237.81,48.63,189.18,189.18
503.55,43.54,460.01,460.01
895.77,48.47,847.3,847.3
329.75,45.77,283.98,283.98
843.93,48.21,795.7199999999999,795.7199999999999
758.69,42.46,716.23,716.23
714.55,49.82,664.7299999999999,664.7299999999999
620.53,46.99,573.54,573.54
542.13,44.37,497.76,497.76
514.48,51.64,462.84000000000003,462.84000000000003
612.59,44.61,567.98,567.98
474.93,51.75,423.18,423.18
617.63,46.98,570.65,570.65
203.24,51.58,151.66000000000003,151.66000000000003
388.76,48.91,339.85,339.85
655.94,44.01,611.9300000000001,611.9300000000001
905.52,45.65,859.87,859.87
898.27,45.23,853.04,853.04
743.19,48.53,694.6600000000001,694.6600000000001
930.0,46.78,883.22,883.22
488.41,39.92,448.49,448.49
574.88,45.76,529.12,529.12
255.16,47.05,208.11,208.11
708.79,49.98,658.81,658.81
892.48,46.58,845.9,845.9
855.48,48.71,806.77,806.77
412.77,44.99,367.78,367.78
927.73,48.52,879.21,879.21
216.96,49.69,167.27,167.27
452.66,50.2,402.46000000000004,402.46000000000004
330.71,52.38,278.33,278.33
512.83,44.11,468.72,468.72
896.43,50.02,846.41,846.41
694.49,47.18,647.3100000000001,647.3100000000001
720.05,53.31,666.74,666.74
230.92,46.61,184.31,184.31
571.09,43.3,527.7900000000001,527.7900000000001
490.03,39.9,450.13,450.13
998.54,45.8,952.74,952.74
290.94,45.45,245.49,245.49
713.25,47.97,665.28,665.28
417.45,43.03,374.41999999999996,374.41999999999996
413.52,46.76,366.76,366.76
977.07,48.52,928.5500000000001,928.5500000000001
1006.59,43.73,962.86,962.86
1156.42,49.47,1106.95,1106.95
482.76,46.22,436.53999999999996,436.53999999999996
773.75,45.77,727.98,727.98
286.26,52.84,233.42,233.42
715.74,46.34,669.4,669.4
1035.93,48.66,987.2700000000001,987.2700000000001
347.82,49.74,298.08,298.08
377.24,52.03,325.21000000000004,325.21000000000004
783.15,50.45,732.6999999999999,732.6999999999999
258.25,43.46,214.79,214.79
772.68,53.23,719.4499999999999,719.4499999999999
492.35,44.47,447.88,447.88
1184.86,45.37,1139.49,1139.49
660.75,51.34,609.41,609.41
100.02,44.92,55.099999999999994,55.099999999999994
430.46,45.56,384.9,384.9
1148.6,48.37,1100.23,1100.23
242.93,49.2,193.73000000000002,193.73000000000002
64.39,50.42,13.969999999999999,13.969999999999999
1153.06,53.0,1100.06,1100.06
249.42,47.97,201.45,201.45
197.85,48.31,149.54,149.54
1020.31,45.2,975.1099999999999,975.1099999999999
698.23,50.93,647.3000000000001,647.3000000000001
910.92,43.47,867.4499999999999,867.4499999999999
805.15,44.44,760.71,760.71
459.98,42.79,417.19,417.19
517.37,49.77,467.6,467.6
426.88,45.01,381.87,381.87
336.9,45.7,291.2,291.2
423.71,46.52,377.19,377.19
754.55,42.69,711.8599999999999,711.8599999999999
75.87,48.12,27.750000000000007,27.750000000000007
595.11,48.06,547.05,547.05
492.06,47.98,444.08,444.08
250.78,46.8,203.98000000000002,203.98000000000002
914.06,51.27,862.79,862.79
432.48,44.57,387.91,387.91
340.16,52.91,287.25,287.25
358.5,44.25,314.25,314.25
382.17,47.06,335.11,335.11
570.1,47.63,522.47,522.47
778.08,46.21,731.87,731.87
512.76,44.16,468.6,468.6
175.89,45.69,130.2,130.2
458.61,50.63,407.98,407.98
218.42,45.39,173.02999999999997,173.02999999999997
308.34,45.53,262.80999999999995,262.80999999999995
231.17,47.99,183.17999999999998,183.17999999999998
766.03,52.85,713.18,713.18
449.21,50.59,398.62,398.62
93.68,53.1,40.580000000000005,40.580000000000005
259.37,52.1,207.27,207.27
709.75,47.12,662.63,662.63
789.8,45.23,744.5699999999999,744.5699999999999
563.16,47.15,516.01,516.01
551.59,44.86,506.73,506.73
704.06,47.94,656.1199999999999,656.1199999999999
354.53,47.99,306.53999999999996,306.53999999999996
595.21,47.13,548.08,548.08
1139.89,49.05,1090.8400000000001,1090.8400000000001
640.01,45.3,594.71,594.71
574.54,47.86,526.68,526.68
379.78,53.9,325.88,325.88
386.28,48.02,338.26,338.26
383.37,47.48,335.89,335.89
704.35,50.46,653.89,653.89
924.03,43.33,880.6999999999999,880.6999999999999
602.08,45.91,556.1700000000001,556.1700000000001
446.82,49.03,397.78999999999996,397.78999999999996
642.38,45.49,596.89,596.89
452.03,45.79,406.23999999999995,406.23999999999995
386.32,46.9,339.42,339.42
654.47,47.11,607.36,607.36
393.02,52.22,340.79999999999995,340.79999999999995
653.24,46.69,606.55,606.55
695.14,50.15,644.99,644.99
235.06,49.17,185.89,185.89
329.52,43.77,285.75,285.75
905.04,44.83,860.2099999999999,860.2099999999999
946.34,43.18,903.1600000000001,903.1600000000001
529.37,44.73,484.64,484.64
226.89,46.39,180.5,180.5
141.77,50.71,91.06,91.06
506.84,46.46,460.38,460.38
272.97,50.7,222.27000000000004,222.27000000000004
427.72,46.95,380.77000000000004,380.77000000000004
579.59,47.57,532.02,532.02
375.85,54.55,321.3,321.3
451.19,51.02,400.17,400.17
714.6,46.98,667.62,667.62
416.48,45.05,371.43,371.43
474.98,47.18,427.8,427.8
611.22,53.61,557.61,557.61
454.98,46.5,408.48,408.48
697.2,54.17,643.0300000000001,643.0300000000001
422.42,49.97,372.45000000000005,372.45000000000005
580.9,44.01,536.89,536.89
332.79,45.82,286.97,286.97
256.6,47.73,208.87000000000003,208.87000000000003
318.16,49.45,268.71000000000004,268.71000000000004
417.0,51.76,365.24,365.24
659.82,47.21,612.61,612.61
955.9,47.16,908.74,908.74
722.56,50.1,672.4599999999999,672.4599999999999
404.14,51.28,352.86,352.86
659.12,47.08,612.04,612.04
310.08,43.67,266.40999999999997,266.40999999999997
358.77,56.33,302.44,302.44
451.12,49.54,401.58,401.58
514.48,47.34,467.14,467.14
903.52,51.34,852.18,852.18
417.26,46.59,370.66999999999996,370.66999999999996
356.63,50.98,305.65,305.65
797.13,55.01,742.12,742.12
171.73,45.14,126.58999999999999,126.58999999999999
651.51,49.03,602.48,602.48
479.36,47.22,432.14,432.14
138.7,43.76,94.94,94.94
248.55,44.0,204.55,204.55
353.63,55.92,297.71,297.71
589.69,44.41,545.2800000000001,545.2800000000001
116.06,44.71,71.35,71.35
1182.12,51.04,1131.08,1131.08
254.55,51.74,202.81,202.81
829.87,43.25,786.62,786.62
745.07,48.22,696.85,696.85
908.89,47.74,861.15,861.15
357.13,51.32,305.81,305.81
908.57,49.95,858.62,858.62
311.34,45.38,265.96,265.96
72.85,48.04,24.809999999999995,24.809999999999995
992.79,47.61,945.18,945.18
719.64,44.9,674.74,674.74
951.74,46.58,905.16,905.16
585.11,47.1,538.01,538.01
654.15,51.49,602.66,602.66
1006.58,48.28,958.3000000000001,958.3000000000001
172.4,49.22,123.18,123.18
672.66,44.15,628.51,628.51
517.26,43.59,473.66999999999996,473.66999999999996
189.87,43.95,145.92000000000002,145.92000000000002
845.17,43.28,801.89,801.89
843.29,47.63,795.66,795.66
883.08,50.86,832.22,832.22
1169.91,51.08,1118.8300000000002,1118.8300000000002
654.33,44.56,609.77,609.77
798.18,44.38,753.8,753.8
666.44,46.14,620.3000000000001,620.3000000000001
781.22,44.95,736.27,736.27
198.56,43.19,155.37,155.37
300.2,43.97,256.23,256.23
260.04,46.16,213.88000000000002,213.88000000000002
620.5,45.44,575.06,575.06
565.38,44.56,520.8199999999999,520.8199999999999
444.58,42.27,402.31,402.31
401.87,49.31,352.56,352.56
602.09,45.69,556.4000000000001,556.4000000000001
296.22,45.57,250.65000000000003,250.65000000000003
553.56,52.74,500.81999999999994,500.81999999999994
814.8,50.89,763.91,763.91
690.31,47.14,643.17,643.17
1173.26,52.76,1120.5,1120.5
952.85,45.72,907.13,907.13
194.0,42.66,151.34,151.34
746.84,42.23,704.61,704.61
275.95,43.73,232.22,232.22
446.25,46.53,399.72,399.72
480.85,48.65,432.20000000000005,432.20000000000005
580.31,47.08,533.2299999999999,533.2299999999999
577.2,42.49,534.71,534.71
548.09,47.74,500.35,500.35
449.5,50.46,399.04,399.04
545.03,48.04,496.98999999999995,496.98999999999995
711.06,48.24,662.8199999999999,662.8199999999999
728.29,47.38,680.91,680.91
369.68,50.86,318.82,318.82
699.1,47.23,651.87,651.87
1078.58,45.84,1032.74,1032.74
332.42,49.13,283.29,283.29
643.2,51.71,591.49,591.49
784.5,45.56,738.94,738.94
920.34,50.97,869.37,869.37
1138.39,48.46,1089.93,1089.93
172.75,48.65,124.1,124.1
580.65,50.81,529.8399999999999,529.8399999999999
604.59,44.08,560.51,560.51
578.39,42.27,536.12,536.12
230.7,46.47,184.23,184.23
595.7,52.25,543.45,543.45
232.27,43.16,189.11,189.11
210.67,48.51,162.16,162.16
665.86,47.72,618.14,618.14
125.64,43.72,81.92,81.92
1006.45,43.94,962.51,962.51
867.63,48.38,819.25,819.25
778.42,49.19,729.23,729.23
219.64,49.4,170.23999999999998,170.23999999999998
789.97,51.33,738.64,738.64
1006.92,48.68,958.24,958.24
254.28,46.14,208.14,208.14
557.27,48.08,509.19,509.19
171.73,48.56,123.16999999999999,123.16999999999999
507.28,48.5,458.78,458.78
511.15,51.71,459.44,459.44
290.68,43.32,247.36,247.36
367.65,53.99,313.65999999999997,313.65999999999997
887.41,45.67,841.74,841.74
250.4,48.36,202.04000000000002,202.04000000000002
206.61,43.96,162.65,162.65
608.45,44.52,563.9300000000001,563.9300000000001
681.58,49.32,632.26,632.26
653.06,46.01,607.05,607.05
241.06,46.34,194.72,194.72
580.94,47.38,533.5600000000001,533.5600000000001
413.47,46.45,367.02000000000004,367.02000000000004
599.62,45.21,554.41,554.41
595.77,45.14,550.63,550.63
1023.23,45.2,978.03,978.03
725.0,47.09,677.91,677.91
268.37,43.1,225.27,225.27
708.03,48.13,659.9,659.9
851.24,43.48,807.76,807.76
122.88,49.64,73.24,73.24
492.2,50.9,441.3,441.3
550.44,51.31,499.13000000000005,499.13000000000005
383.27,45.6,337.66999999999996,337.66999999999996
946.03,43.73,902.3,902.3
1015.59,46.43,969.1600000000001,969.1600000000001
487.4,48.44,438.96,438.96
1083.84,51.73,1032.11,1032.11
1003.89,48.76,955.13,955.13
692.31,46.72,645.5899999999999,645.5899999999999
1007.36,48.28,959.08,959.08
205.48,49.66,155.82,155.82
648.16,47.4,600.76,600.76
1091.11,47.15,1043.9599999999998,1043.9599999999998
450.83,46.49,404.34,404.34
244.39,48.46,195.92999999999998,195.92999999999998
550.2,47.22,502.98,502.98
649.61,48.51,601.1,601.1
833.23,45.11,788.12,788.12
583.81,53.87,529.9399999999999,529.9399999999999
951.81,43.78,908.03,908.03
706.34,50.0,656.34,656.34
257.8,48.51,209.29000000000002,209.29000000000002
1054.71,50.36,1004.35,1004.35
480.62,46.1,434.52,434.52
302.63,49.43,253.2,253.2
565.69,47.03,518.6600000000001,518.6600000000001
585.05,51.28,533.77,533.77
615.87,46.16,569.71,569.71
349.59,42.94,306.65,306.65
914.54,48.92,865.62,865.62
92.29,44.86,47.43000000000001,47.43000000000001
224.87,47.18,177.69,177.69
996.0,49.51,946.49,946.49
897.97,50.16,847.8100000000001,847.8100000000001
330.49,48.61,281.88,281.88
218.86,43.85,175.01000000000002,175.01000000000002
535.36,52.23,483.13,483.13
926.9,48.93,877.97,877.97
796.22,45.37,750.85,750.85
458.92,42.84,416.08000000000004,416.08000000000004
549.13,42.57,506.56,506.56
340.2,45.26,294.94,294.94
388.85,48.85,340.0,340.0
943.37,42.95,900.42,900.42
959.19,46.68,912.5100000000001,912.5100000000001
126.55,43.25,83.3,83.3
780.69,41.56,739.1300000000001,739.1300000000001
535.51,43.37,492.14,492.14
374.64,45.89,328.75,328.75
501.68,43.4,458.28000000000003,458.28000000000003
681.89,54.34,627.55,627.55
608.12,44.7,563.42,563.42
205.73,48.97,156.76,156.76
561.76,47.77,513.99,513.99
633.2,46.55,586.6500000000001,586.6500000000001
792.25,45.45,746.8,746.8
714.66,48.06,666.5999999999999,666.5999999999999
473.4,44.72,428.67999999999995,428.67999999999995
797.39,45.35,752.04,752.04
652.43,51.23,601.1999999999999,601.1999999999999
221.55,50.43,171.12,171.12
590.26,45.19,545.0699999999999,545.0699999999999
269.38,43.92,225.45999999999998,225.45999999999998
352.75,44.87,307.88,307.88
487.35,45.31,442.04,442.04
793.0,44.9,748.1,748.1
815.62,46.72,768.9,768.9
646.11,47.41,598.7,598.7
236.41,47.08,189.32999999999998,189.32999999999998
662.83,42.17,620.6600000000001,620.6600000000001
304.79,47.6,257.19,257.19
265.53,47.2,218.32999999999998,218.32999999999998
995.99,50.57,945.42,945.42
570.34,40.72,529.62,529.62
1022.68,44.05,978.63,978.63
229.46,46.55,182.91000000000003,182.91000000000003
227.04,51.5,175.54,175.54
245.98,43.57,202.41,202.41
791.46,45.65,745.8100000000001,745.8100000000001
166.2,41.51,124.69,124.69
664.66,48.54,616.12,616.12
832.32,54.01,778.3100000000001,778.3100000000001
458.87,51.2,407.67,407.67
755.44,46.81,708.6300000000001,708.6300000000001
441.84,46.5,395.34,395.34
480.31,43.58,436.73,436.73
393.84,57.48,336.35999999999996,336.35999999999996
403.75,44.98,358.77,358.77
145.48,43.36,102.11999999999999,102.11999999999999
756.65,49.42,707.23,707.23
225.61,49.3,176.31,176.31
269.63,42.35,227.28,227.28
338.71,46.73,291.97999999999996,291.97999999999996
552.29,51.14,501.15,501.15
186.99,46.79,140.20000000000002,140.20000000000002
612.88,53.15,559.73,559.73
428.0,45.68,382.32,382.32
598.78,53.32,545.4599999999999,545.4599999999999
883.78,49.46,834.3199999999999,834.3199999999999
895.6,47.48,848.12,848.12
520.53,43.56,476.96999999999997,476.96999999999997
289.42,43.92,245.5,245.5
241.72,50.14,191.57999999999998,191.57999999999998
152.6,53.32,99.28,99.28
369.95,48.53,321.41999999999996,321.41999999999996
122.02,44.26,77.75999999999999,77.75999999999999
447.02,45.37,401.65,401.65
993.02,49.14,943.88,943.88
559.87,51.98,507.89,507.89
324.24,46.76,277.48,277.48
780.42,50.04,730.38,730.38
475.42,40.24,435.18,435.18
1065.27,47.85,1017.42,1017.42
373.31,47.01,326.3,326.3
219.64,48.9,170.73999999999998,170.73999999999998
177.95,45.17,132.77999999999997,132.77999999999997
921.6,46.79,874.8100000000001,874.8100000000001
336.39,49.64,286.75,286.75
758.47,41.45,717.02,717.02
652.86,44.57,608.29,608.29
708.6,45.34,663.26,663.26
1045.76,46.84,998.92,998.92
1156.18,44.08,1112.1000000000001,1112.1000000000001
773.7,48.14,725.5600000000001,725.5600000000001
759.13,46.96,712.17,712.17
576.99,44.87,532.12,532.12
186.97,49.47,137.5,137.5
464.84,48.31,416.53,416.53
929.72,48.4,881.32,881.32
67.14,49.84,17.299999999999997,17.299999999999997
546.19,41.02,505.1700000000001,505.1700000000001
514.6,44.69,469.91,469.91
327.47,45.36,282.11,282.11
803.48,50.53,752.95,752.95
659.49,49.26,610.23,610.23
907.94,43.45,864.49,864.49
1042.59,49.8,992.79,992.79
253.64,46.24,207.39999999999998,207.39999999999998
638.44,45.16,593.2800000000001,593.2800000000001
507.81,44.92,462.89,462.89
411.05,44.56,366.49,366.49
792.25,45.33,746.92,746.92
602.02,44.28,557.74,557.74
1040.53,45.24,995.29,995.29
212.5,43.05,169.45,169.45
385.52,43.41,342.11,342.11
201.88,43.23,158.65,158.65
648.49,42.35,606.14,606.14
249.31,48.34,200.97,200.97
497.28,43.64,453.64,453.64
709.53,47.88,661.65,661.65
435.57,50.77,384.8,384.8
202.37,44.56,157.81,157.81
398.67,48.92,349.75,349.75
208.57,51.57,157.0,157.0
812.86,45.73,767.13,767.13
727.95,48.03,679.9200000000001,679.9200000000001
938.43,46.38,892.05,892.05
1041.91,45.86,996.0500000000001,996.0500000000001
700.91,54.25,646.66,646.66
486.63,47.02,439.61,439.61
469.46,48.1,421.35999999999996,421.35999999999996
857.04,43.48,813.56,813.56
480.69,46.55,434.14,434.14
529.05,43.64,485.40999999999997,485.40999999999997
439.15,50.79,388.35999999999996,388.35999999999996
1105.4,46.93,1058.47,1058.47
840.16,43.76,796.4,796.4
1014.87,48.57,966.3,966.3
417.8,44.89,372.91,372.91
146.17,44.06,102.10999999999999,102.10999999999999
257.18,50.73,206.45000000000002,206.45000000000002
697.33,45.61,651.72,651.72
835.95,50.58,785.37,785.37
985.76,49.38,936.38,936.38
587.7,44.59,543.11,543.11
802.44,47.06,755.3800000000001,755.3800000000001
804.04,50.48,753.56,753.56
589.76,44.74,545.02,545.02
590.48,45.21,545.27,545.27
155.82,50.23,105.59,105.59
413.45,45.08,368.37,368.37
901.19,46.8,854.3900000000001,854.3900000000001
652.25,50.92,601.33,601.33
265.01,44.06,220.95,220.95
647.35,47.18,600.1700000000001,600.1700000000001
560.76,48.06,512.7,512.7
348.0,48.11,299.89,299.89
353.81,46.74,307.07,307.07
236.09,46.56,189.53,189.53
147.79,43.45,104.33999999999999,104.33999999999999
240.37,51.4,188.97,188.97
467.3,48.11,419.19,419.19
775.52,46.27,729.25,729.25
582.22,44.29,537.9300000000001,537.9300000000001
972.91,44.79,928.12,928.12
722.47,47.87,674.6,674.6
614.58,43.19,571.3900000000001,571.3900000000001
874.32,46.85,827.47,827.47
220.36,48.1,172.26000000000002,172.26000000000002
371.43,45.62,325.81,325.81
1035.32,46.18,989.14,989.14
284.6,45.93,238.67000000000002,238.67000000000002
629.07,44.88,584.19,584.19
490.91,46.98,443.93,443.93
226.59,43.14,183.45,183.45
611.68,52.71,558.9699999999999,558.9699999999999
349.49,45.78,303.71000000000004,303.71000000000004
274.14,45.5,228.64,228.64
1027.26,47.84,979.42,979.42
578.8,45.19,533.6099999999999,533.6099999999999
416.16,51.14,365.02000000000004,365.02000000000004
544.37,47.88,496.49,496.49
488.97,47.84,441.13,441.13
938.55,48.17,890.38,890.38
368.24,45.5,322.74,322.74
618.59,46.48,572.11,572.11
571.02,43.59,527.43,527.43
417.13,46.51,370.62,370.62
385.63,46.09,339.53999999999996,339.53999999999996
756.25,53.75,702.5,702.5
529.66,43.88,485.78,485.78
197.01,44.02,152.98999999999998,152.98999999999998
629.39,44.76,584.63,584.63
567.38,48.38,519.0,519.0
1036.93,54.36,982.57,982.57
218.02,51.44,166.58,166.58
477.57,43.71,433.86,433.86
825.14,44.89,780.25,780.25
548.04,52.38,495.65999999999997,495.65999999999997
553.95,47.01,506.94000000000005,506.94000000000005
925.76,43.73,882.03,882.03
1052.65,45.22,1007.4300000000001,1007.4300000000001
683.94,49.3,634.6400000000001,634.6400000000001
563.73,48.24,515.49,515.49
422.98,46.07,376.91,376.91
264.96,48.74,216.21999999999997,216.21999999999997
417.45,45.4,372.05,372.05
809.61,55.18,754.4300000000001,754.4300000000001
984.94,45.84,939.1,939.1
367.94,48.45,319.49,319.49
547.51,44.33,503.18,503.18
877.62,49.43,828.19,828.19
946.81,43.04,903.77,903.77
795.09,48.25,746.84,746.84
301.84,45.49,256.34999999999997,256.34999999999997
533.13,46.75,486.38,486.38
936.45,48.24,888.21,888.21
593.97,48.2,545.77,545.77
481.09,46.87,434.21999999999997,434.21999999999997
224.38,43.1,181.28,181.28
642.41,46.48,595.93,595.93
313.56,49.81,263.75,263.75
192.83,46.0,146.83,146.83
564.83,46.1,518.73,518.73
347.98,52.21,295.77000000000004,295.77000000000004
717.64,48.66,668.98,668.98
776.44,48.48,727.96,727.96
600.73,44.76,555.97,555.97
953.16,43.46,909.6999999999999,909.6999999999999
77.24,49.8,27.439999999999998,27.439999999999998
334.62,49.14,285.48,285.48
748.92,52.98,695.9399999999999,695.9399999999999
1139.2,49.13,1090.07,1090.07
424.05,46.19,377.86,377.86
628.96,45.27,583.69,583.69
670.18,50.93,619.25,619.25
240.7,45.69,195.01,195.01
842.63,53.85,788.78,788.78
173.4,53.38,120.02000000000001,120.02000000000001
137.91,48.96,88.94999999999999,88.94999999999999
575.9,51.13,524.77,524.77
158.55,43.68,114.87,114.87
595.67,42.52,553.15,553.15
1022.06,45.85,976.2099999999999,976.2099999999999
460.77,51.28,409.49,409.49
491.02,48.81,442.21,442.21
379.0,45.42,333.58,333.58
631.14,44.48,586.66,586.66
737.83,48.56,689.27,689.27
1002.04,47.12,954.92,954.92
212.55,42.55,170.0,170.0
824.48,47.53,776.95,776.95
1064.92,46.1,1018.82,1018.82
478.93,48.57,430.36,430.36
602.47,47.36,555.11,555.11
1036.53,55.25,981.28,981.28
377.84,49.33,328.51,328.51
71.47,48.16,23.310000000000002,23.310000000000002
374.38,42.43,331.95,331.95
597.8,42.41,555.39,555.39
446.26,50.25,396.01,396.01
257.84,46.3,211.53999999999996,211.53999999999996
925.39,46.7,878.6899999999999,878.6899999999999
566.96,45.92,521.0400000000001,521.0400000000001
234.88,50.58,184.3,184.3
389.39,43.63,345.76,345.76
545.5,44.99,500.51,500.51
482.24,43.91,438.33000000000004,438.33000000000004
91.86,49.92,41.94,41.94
1048.04,54.77,993.27,993.27
623.89,49.86,574.03,574.03
898.32,49.29,849.0300000000001,849.0300000000001
863.81,49.78,814.03,814.03
773.05,52.74,720.31,720.31
714.78,47.17,667.61,667.61
607.97,46.4,561.57,561.57
1043.69,43.93,999.7600000000001,999.7600000000001
240.38,49.66,190.72,190.72
175.97,50.53,125.44,125.44
401.41,45.22,356.19000000000005,356.19000000000005
613.61,49.84,563.77,563.77
233.29,48.18,185.10999999999999,185.10999999999999
387.83,48.01,339.82,339.82
275.28,48.34,226.93999999999997,226.93999999999997
740.67,46.34,694.3299999999999,694.3299999999999
749.48,44.93,704.5500000000001,704.5500000000001
659.93,44.12,615.81,615.81
865.34,48.82,816.52,816.52
755.99,51.8,704.19,704.19
491.04,48.3,442.74,442.74
412.06,51.25,360.81,360.81
987.56,47.07,940.4899999999999,940.4899999999999
489.11,46.83,442.28000000000003,442.28000000000003
1175.43,49.2,1126.23,1126.23
429.61,51.32,378.29,378.29
130.18,43.3,86.88000000000001,86.88000000000001
587.17,45.29,541.88,541.88
792.67,41.71,750.9599999999999,750.9599999999999
506.41,48.5,457.91,457.91
408.1,48.53,359.57000000000005,359.57000000000005
403.26,48.9,354.36,354.36
420.22,50.77,369.45000000000005,369.45000000000005
828.74,43.89,784.85,784.85
426.02,45.25,380.77,380.77
651.47,44.21,607.26,607.26
666.03,47.02,619.01,619.01
